PLACE_ID,STREET,CITY,COUNTRY,LATITUD,LONGITUD
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.600902,-73.789181
WesternAve_Troy_USA,Western Ave,Troy,USA,42.518672,-73.872943
NorthSt_Albany_USA,North St,Albany,USA,42.688006,-73.87005
CentralAve_Troy_USA,Central Ave,Troy,USA,41.311517,-70.22157
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.664075,-73.745195
Broadway_Albany_USA,Broadway,Albany,USA,42.649376,-73.721024
ParkAve_Albany_USA,Park Ave,Albany,USA,42.719809,-73.718675
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,43.434089,-74.685322
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.67038,-73.792313
ParkAve_Albany_USA,Park Ave,Albany,USA,42.738661,-73.762502
PearlSt_Albany_USA,Pearl St,Albany,USA,42.698328,-73.796127
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.623441,-70.092775
Broadway_Schenectady_USA,Broadway,Schenectady,USA,43.658011,-71.742905
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,41.914707,-72.13737
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.658058,-73.851798
ParkAve_Albany_USA,Park Ave,Albany,USA,42.619197,-73.814851
Broadway_Albany_USA,Broadway,Albany,USA,42.62221,-73.864449
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,44.311989,-70.175367
WesternAve_Albany_USA,Western Ave,Albany,USA,42.653133,-73.882957
StateSt_Albany_USA,State St,Albany,USA,42.772341,-73.891673
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,44.271388,-73.087019
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,42.778819,-71.38511
PearlSt_Albany_USA,Pearl St,Albany,USA,42.728484,-73.888802
ParkAve_Troy_USA,Park Ave,Troy,USA,41.383171,-74.590426
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.791294,-73.83977
PearlSt_Albany_USA,Pearl St,Albany,USA,42.642859,-73.755555
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,43.487508,-70.783147
NorthSt_Troy_USA,North St,Troy,USA,40.208091,-74.924119
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.740437,-73.813993
StateSt_Troy_USA,State St,Troy,USA,43.709787,-72.54671
ParkAve_Troy_USA,Park Ave,Troy,USA,43.825198,-73.930365
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,44.62289,-72.419659
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,44.043315,-70.68387
JaySt_Albany_USA,Jay St,Albany,USA,42.609853,-73.807964
CentralAve_Albany_USA,Central Ave,Albany,USA,42.727377,-73.743504
NorthSt_Albany_USA,North St,Albany,USA,42.645459,-73.851877
ParkAve_Albany_USA,Park Ave,Albany,USA,42.784914,-73.776422
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.677048,-73.862191
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,42.835273,-71.213418
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.663592,-73.897783
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.639825,-73.882002
Broadway_Albany_USA,Broadway,Albany,USA,42.640213,-73.747787
PearlSt_Albany_USA,Pearl St,Albany,USA,42.730937,-73.834458
PearlSt_Troy_USA,Pearl St,Troy,USA,41.279525,-70.909531
LarkSt_Albany_USA,Lark St,Albany,USA,42.700071,-73.884492
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,44.393829,-74.133323
SouthSt_Albany_USA,South St,Albany,USA,42.701616,-73.773638
StateSt_Schenectady_USA,State St,Schenectady,USA,44.820111,-73.976315
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,44.928061,-73.2785
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.797811,-73.841375
JaySt_Albany_USA,Jay St,Albany,USA,42.694704,-73.835203
LarkSt_Troy_USA,Lark St,Troy,USA,44.425938,-70.588463
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.70239,-73.811206
JaySt_Albany_USA,Jay St,Albany,USA,42.729195,-73.74623
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,44.922529,-70.916965
LarkSt_Albany_USA,Lark St,Albany,USA,42.752074,-73.817795
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,40.584287,-72.698152
CentralAve_Albany_USA,Central Ave,Albany,USA,42.617566,-73.84064
StateSt_Albany_USA,State St,Albany,USA,42.662401,-73.751102
WesternAve_Albany_USA,Western Ave,Albany,USA,42.646154,-73.735166
CentralAve_Albany_USA,Central Ave,Albany,USA,42.780307,-73.847434
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.728133,-73.895849
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,40.993932,-74.560096
NorthSt_Albany_USA,North St,Albany,USA,42.771402,-73.766508
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.723294,-73.746254
StateSt_Troy_USA,State St,Troy,USA,43.476664,-71.861698
SouthSt_Troy_USA,South St,Troy,USA,44.805038,-72.412241
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,42.594526,-70.305773
MadisonAve_Troy_USA,Madison Ave,Troy,USA,42.916757,-73.549225
NorthSt_Albany_USA,North St,Albany,USA,42.710818,-73.852006
JaySt_Albany_USA,Jay St,Albany,USA,42.739187,-73.828429
CentralAve_Albany_USA,Central Ave,Albany,USA,42.797818,-73.711234
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,40.972751,-72.047877
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.726866,-73.722467
JaySt_Albany_USA,Jay St,Albany,USA,42.610293,-73.768088
StateSt_Schenectady_USA,State St,Schenectady,USA,42.177066,-72.824867
MadisonAve_Troy_USA,Madison Ave,Troy,USA,41.8809,-74.189733
SouthSt_Albany_USA,South St,Albany,USA,42.73987,-73.76988
ParkAve_Albany_USA,Park Ave,Albany,USA,42.650682,-73.743515
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.760968,-73.803629
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,44.201464,-70.103776
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.777495,-73.767955
SouthSt_Albany_USA,South St,Albany,USA,42.613308,-73.852756
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,43.736283,-70.575716
CentralAve_Albany_USA,Central Ave,Albany,USA,42.77703,-73.836861
SouthSt_Albany_USA,South St,Albany,USA,42.730689,-73.727653
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,41.843075,-70.298399
Broadway_Schenectady_USA,Broadway,Schenectady,USA,43.412895,-74.122869
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.735,-73.899867
StateSt_Albany_USA,State St,Albany,USA,42.616127,-73.769746
CentralAve_Troy_USA,Central Ave,Troy,USA,43.646626,-72.261394
Broadway_Albany_USA,Broadway,Albany,USA,42.786222,-73.808263
PearlSt_Albany_USA,Pearl St,Albany,USA,42.639142,-73.891686
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,43.636371,-71.963728
SouthSt_Albany_USA,South St,Albany,USA,42.6021,-73.86915
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.700101,-73.765104
WesternAve_Albany_USA,Western Ave,Albany,USA,42.785663,-73.861797
CentralAve_Troy_USA,Central Ave,Troy,USA,44.921407,-74.604097
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,43.358555,-74.168071
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,44.941872,-70.080797
MadisonAve_Troy_USA,Madison Ave,Troy,USA,44.173418,-74.109855
NorthSt_Albany_USA,North St,Albany,USA,42.680889,-73.736392
LarkSt_Albany_USA,Lark St,Albany,USA,42.794391,-73.803405
JaySt_Albany_USA,Jay St,Albany,USA,42.775646,-73.779991
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.71586,-73.864724
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.651155,-73.730991
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.661895,-73.709921
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.690652,-73.767092
WesternAve_Albany_USA,Western Ave,Albany,USA,42.778517,-73.835077
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.658423,-73.849093
CentralAve_Troy_USA,Central Ave,Troy,USA,40.655897,-71.151377
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.729171,-73.861021
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.604086,-73.750122
SouthSt_Schenectady_USA,South St,Schenectady,USA,44.52302,-73.746321
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.603143,-73.838166
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.756945,-73.850793
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,44.322194,-72.069629
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.656377,-73.792958
WesternAve_Albany_USA,Western Ave,Albany,USA,42.773818,-73.764036
StateSt_Albany_USA,State St,Albany,USA,42.644004,-73.729636
PearlSt_Troy_USA,Pearl St,Troy,USA,43.00088,-70.719994
SouthSt_Albany_USA,South St,Albany,USA,42.620946,-73.78399
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,42.787218,-70.601312
CentralAve_Albany_USA,Central Ave,Albany,USA,42.705367,-73.871711
PearlSt_Albany_USA,Pearl St,Albany,USA,42.626079,-73.726942
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.699203,-73.816283
JaySt_Albany_USA,Jay St,Albany,USA,42.602572,-73.792647
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.740581,-73.865183
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.732402,-73.847037
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.773277,-73.836235
Broadway_Albany_USA,Broadway,Albany,USA,42.706827,-73.863056
Broadway_Albany_USA,Broadway,Albany,USA,42.785968,-73.899603
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.783753,-72.001028
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,41.464745,-71.102988
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.75377,-73.742403
PearlSt_Albany_USA,Pearl St,Albany,USA,42.691326,-73.856827
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.608146,-73.714917
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,43.801013,-74.113083
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.611016,-73.860393
Broadway_Schenectady_USA,Broadway,Schenectady,USA,44.675476,-73.664888
CentralAve_Albany_USA,Central Ave,Albany,USA,42.720392,-73.895067
NorthSt_Schenectady_USA,North St,Schenectady,USA,44.70909,-73.640371
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,43.544875,-74.914037
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.768147,-73.716304
LarkSt_Albany_USA,Lark St,Albany,USA,42.700533,-73.724124
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,40.523338,-72.469749
ParkAve_Albany_USA,Park Ave,Albany,USA,42.642354,-73.796629
WesternAve_Albany_USA,Western Ave,Albany,USA,42.696925,-73.853129
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.622757,-73.820747
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,44.346211,-73.030001
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.719298,-73.768214
NorthSt_Albany_USA,North St,Albany,USA,42.706881,-73.722861
JaySt_Troy_USA,Jay St,Troy,USA,42.354935,-70.587375
JaySt_Schenectady_USA,Jay St,Schenectady,USA,44.919711,-72.238846
StateSt_Albany_USA,State St,Albany,USA,42.70388,-73.801907
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,44.015669,-72.301182
JaySt_Troy_USA,Jay St,Troy,USA,43.276388,-74.049325
Broadway_Troy_USA,Broadway,Troy,USA,40.479281,-71.079651
Broadway_Schenectady_USA,Broadway,Schenectady,USA,44.05353,-72.741193
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.718157,-73.710405
StateSt_Albany_USA,State St,Albany,USA,42.75884,-73.752304
JaySt_Albany_USA,Jay St,Albany,USA,42.679078,-73.881299
JaySt_Albany_USA,Jay St,Albany,USA,42.604414,-73.78035
JaySt_Troy_USA,Jay St,Troy,USA,42.467028,-73.288689
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.676467,-73.721235
JaySt_Albany_USA,Jay St,Albany,USA,42.672804,-73.896051
ParkAve_Albany_USA,Park Ave,Albany,USA,42.731367,-73.72819
PearlSt_Albany_USA,Pearl St,Albany,USA,42.794251,-73.871921
LarkSt_Albany_USA,Lark St,Albany,USA,42.60657,-73.831715
ParkAve_Schenectady_USA,Park Ave,Schenectady,USA,41.723274,-73.203435
Broadway_Troy_USA,Broadway,Troy,USA,43.434437,-73.063722
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,42.867873,-72.894201
WesternAve_Albany_USA,Western Ave,Albany,USA,42.7308,-73.817398
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.660412,-73.845417
ParkAve_Albany_USA,Park Ave,Albany,USA,42.715825,-73.750179
WesternAve_Albany_USA,Western Ave,Albany,USA,42.611088,-73.859341
ParkAve_Albany_USA,Park Ave,Albany,USA,42.779611,-73.819008
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,42.429074,-73.275195
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.613697,-73.725054
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,42.257569,-71.012996
CentralAve_Albany_USA,Central Ave,Albany,USA,42.606895,-73.807871
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.619697,-73.878687
WesternAve_Albany_USA,Western Ave,Albany,USA,42.747751,-73.752002
CentralAve_Albany_USA,Central Ave,Albany,USA,42.611542,-73.815051
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.703669,-73.809165
SouthSt_Albany_USA,South St,Albany,USA,42.714039,-73.863041
WesternAve_Albany_USA,Western Ave,Albany,USA,42.609111,-73.758261
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,44.59013,-73.435409
NorthSt_Troy_USA,North St,Troy,USA,42.222422,-74.898368
CentralAve_Albany_USA,Central Ave,Albany,USA,42.748742,-73.821312
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.615179,-73.753356
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,44.737648,-73.852928
JaySt_Albany_USA,Jay St,Albany,USA,42.659982,-73.851619
CentralAve_Albany_USA,Central Ave,Albany,USA,42.714146,-73.710686
CentralAve_Albany_USA,Central Ave,Albany,USA,42.635554,-73.799109
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.782233,-73.793533
WesternAve_Albany_USA,Western Ave,Albany,USA,42.605058,-73.798261
SouthSt_Albany_USA,South St,Albany,USA,42.796379,-73.783724
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.660271,-73.83276
Broadway_Albany_USA,Broadway,Albany,USA,42.720453,-73.708097
PearlSt_Albany_USA,Pearl St,Albany,USA,42.653685,-73.747099
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,43.751066,-71.667005
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.655068,-73.832198
WesternAve_Albany_USA,Western Ave,Albany,USA,42.721687,-73.815728
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,42.380862,-73.922488
LarkSt_Schenectady_USA,Lark St,Schenectady,USA,41.715265,-71.18611
JaySt_Albany_USA,Jay St,Albany,USA,42.788527,-73.851939
TenBroeckSt_Schenectady_USA,Ten Broeck St,Schenectady,USA,40.437448,-74.486396
LarkSt_Albany_USA,Lark St,Albany,USA,42.727451,-73.778477
CentralAve_Albany_USA,Central Ave,Albany,USA,42.739265,-73.70041
Broadway_Troy_USA,Broadway,Troy,USA,41.986655,-70.996375
StateSt_Albany_USA,State St,Albany,USA,42.749872,-73.849595
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,43.537437,-73.272718
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,41.246927,-73.994734
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,43.628936,-71.232276
NorthSt_Albany_USA,North St,Albany,USA,42.797989,-73.847068
SouthSt_Schenectady_USA,South St,Schenectady,USA,40.560492,-70.457761
JaySt_Troy_USA,Jay St,Troy,USA,44.07957,-72.258176
JaySt_Albany_USA,Jay St,Albany,USA,42.621401,-73.80289
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,42.669461,-70.702717
ParkAve_Albany_USA,Park Ave,Albany,USA,42.733934,-73.783482
JaySt_Troy_USA,Jay St,Troy,USA,41.949825,-72.891996
PearlSt_Albany_USA,Pearl St,Albany,USA,42.655994,-73.749859
Broadway_Troy_USA,Broadway,Troy,USA,40.806595,-73.700801
PearlSt_Albany_USA,Pearl St,Albany,USA,42.751934,-73.881537
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.664151,-73.899786
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.740059,-73.869875
JaySt_Troy_USA,Jay St,Troy,USA,43.097777,-72.061706
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.715511,-73.761304
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,41.755364,-72.638514
Broadway_Albany_USA,Broadway,Albany,USA,42.742786,-73.893801
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,41.898237,-71.366078
CentralAve_Albany_USA,Central Ave,Albany,USA,42.758106,-73.849105
LarkSt_Troy_USA,Lark St,Troy,USA,41.858362,-73.2544
PearlSt_Albany_USA,Pearl St,Albany,USA,42.744343,-73.731166
StateSt_Albany_USA,State St,Albany,USA,42.731509,-73.806349
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,40.301271,-73.207751
PearlSt_Albany_USA,Pearl St,Albany,USA,42.652087,-73.781372
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,43.953882,-71.200455
JaySt_Schenectady_USA,Jay St,Schenectady,USA,43.80834,-74.886927
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,40.585068,-73.492891
LarkSt_Troy_USA,Lark St,Troy,USA,43.195372,-71.765823
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.793856,-73.841807
NorthSt_Albany_USA,North St,Albany,USA,42.613011,-73.868013
WesternAve_Albany_USA,Western Ave,Albany,USA,42.781319,-73.849767
Broadway_Albany_USA,Broadway,Albany,USA,42.772159,-73.775633
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,41.834043,-72.18534
ParkAve_Albany_USA,Park Ave,Albany,USA,42.629848,-73.848171
PearlSt_Troy_USA,Pearl St,Troy,USA,44.063452,-72.927915
ClintonAve_Troy_USA,Clinton Ave,Troy,USA,42.567266,-72.666159
WesternAve_Troy_USA,Western Ave,Troy,USA,44.410868,-71.114962
HudsonAve_Schenectady_USA,Hudson Ave,Schenectady,USA,42.911414,-71.11823
CentralAve_Albany_USA,Central Ave,Albany,USA,42.713806,-73.775496
Broadway_Troy_USA,Broadway,Troy,USA,43.447884,-74.562725
ParkAve_Albany_USA,Park Ave,Albany,USA,42.696481,-73.746559
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,44.022979,-72.364645
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,40.911517,-74.078768
SouthSt_Albany_USA,South St,Albany,USA,42.625082,-73.713518
CentralAve_Albany_USA,Central Ave,Albany,USA,42.621425,-73.761571
LarkSt_Troy_USA,Lark St,Troy,USA,41.56997,-70.446102
WesternAve_Troy_USA,Western Ave,Troy,USA,43.182472,-72.514716
ParkAve_Albany_USA,Park Ave,Albany,USA,42.784927,-73.788305
MadisonAve_Troy_USA,Madison Ave,Troy,USA,41.884274,-71.649535
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,44.514287,-74.047047
NorthSt_Albany_USA,North St,Albany,USA,42.652447,-73.869059
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.780288,-73.743608
Broadway_Albany_USA,Broadway,Albany,USA,42.652454,-73.88811
ParkAve_Albany_USA,Park Ave,Albany,USA,42.772666,-73.737622
CentralAve_Albany_USA,Central Ave,Albany,USA,42.603578,-73.883698
Broadway_Albany_USA,Broadway,Albany,USA,42.65764,-73.821975
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.684419,-73.798915
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.71074,-73.700996
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.603101,-73.879381
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,44.29323,-74.208846
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.607271,-73.758143
WesternAve_Albany_USA,Western Ave,Albany,USA,42.691691,-73.714221
WesternAve_Troy_USA,Western Ave,Troy,USA,41.667293,-71.439878
StateSt_Schenectady_USA,State St,Schenectady,USA,40.696445,-71.84055
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.755882,-73.745569
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.767996,-73.846859
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,40.860607,-74.962484
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.78487,-73.761178
StateSt_Schenectady_USA,State St,Schenectady,USA,40.535135,-73.087126
JaySt_Albany_USA,Jay St,Albany,USA,42.798646,-73.729519
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,42.710932,-70.018797
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.701955,-73.766268
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.72219,-73.770879
ParkAve_Albany_USA,Park Ave,Albany,USA,42.631058,-73.842059
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.63497,-73.76307
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,41.638525,-73.546976
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,44.431998,-72.058934
NorthSt_Albany_USA,North St,Albany,USA,42.767809,-73.799042
ClintonAve_Schenectady_USA,Clinton Ave,Schenectady,USA,43.37363,-71.767551
CentralAve_Troy_USA,Central Ave,Troy,USA,42.663097,-70.925688
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,44.875491,-71.603906
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.639238,-73.896259
SouthSt_Schenectady_USA,South St,Schenectady,USA,42.911207,-72.45088
Broadway_Schenectady_USA,Broadway,Schenectady,USA,44.271127,-71.477618
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.695067,-73.883202
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.622214,-73.705733
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.619807,-73.865105
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,42.034512,-74.212181
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.654886,-73.726463
PearlSt_Troy_USA,Pearl St,Troy,USA,44.160392,-71.863264
WesternAve_Albany_USA,Western Ave,Albany,USA,42.61064,-73.742691
CentralAve_Troy_USA,Central Ave,Troy,USA,43.270072,-72.83639
JaySt_Troy_USA,Jay St,Troy,USA,42.878712,-70.010539
Broadway_Albany_USA,Broadway,Albany,USA,42.762907,-73.730995
StateSt_Albany_USA,State St,Albany,USA,42.608244,-73.787404
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.0181,-70.386865
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,43.283783,-70.953635
JaySt_Troy_USA,Jay St,Troy,USA,44.847106,-73.759511
DelawareAve_Schenectady_USA,Delaware Ave,Schenectady,USA,42.600932,-73.593908
JaySt_Schenectady_USA,Jay St,Schenectady,USA,44.656706,-73.131277
SouthSt_Schenectady_USA,South St,Schenectady,USA,40.611268,-72.554153
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.771471,-73.839155
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.777295,-73.823104
SouthSt_Schenectady_USA,South St,Schenectady,USA,41.34321,-70.3047
ParkAve_Albany_USA,Park Ave,Albany,USA,42.74369,-73.786042
CentralAve_Schenectady_USA,Central Ave,Schenectady,USA,40.189039,-71.069897
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.602282,-73.85761
HudsonAve_Troy_USA,Hudson Ave,Troy,USA,43.55684,-70.285278
PearlSt_Schenectady_USA,Pearl St,Schenectady,USA,43.74649,-71.759798
TenBroeckSt_Albany_USA,Ten Broeck St,Albany,USA,42.607213,-73.831899
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,41.026994,-74.679541
Broadway_Troy_USA,Broadway,Troy,USA,41.325275,-70.04775
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,40.351919,-71.444882
NorthSt_Troy_USA,North St,Troy,USA,41.52724,-72.247792
DelawareAve_Troy_USA,Delaware Ave,Troy,USA,41.632521,-74.085356
LarkSt_Troy_USA,Lark St,Troy,USA,40.045879,-73.129908
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.754168,-73.870524
SouthSt_Troy_USA,South St,Troy,USA,42.991743,-70.061551
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.727689,-73.884971
PearlSt_Albany_USA,Pearl St,Albany,USA,42.750377,-73.753051
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.745259,-73.890682
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.780263,-73.740477
MadisonAve_Schenectady_USA,Madison Ave,Schenectady,USA,43.383232,-72.169456
MadisonAve_Albany_USA,Madison Ave,Albany,USA,42.619144,-73.700246
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.674087,-73.8091
LarkSt_Albany_USA,Lark St,Albany,USA,42.745468,-73.875064
WesternAve_Schenectady_USA,Western Ave,Schenectady,USA,42.063555,-70.453003
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.74801,-73.859235
JaySt_Albany_USA,Jay St,Albany,USA,42.633835,-73.879703
WesternAve_Troy_USA,Western Ave,Troy,USA,40.284672,-72.571417
DelawareAve_Albany_USA,Delaware Ave,Albany,USA,42.667486,-73.891164
WashingtonAve_Troy_USA,Washington Ave,Troy,USA,40.532634,-71.735712
PearlSt_Albany_USA,Pearl St,Albany,USA,42.721728,-73.887046
WashingtonAve_Schenectady_USA,Washington Ave,Schenectady,USA,42.757359,-70.432754
LarkSt_Albany_USA,Lark St,Albany,USA,42.611149,-73.89727
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.79589,-73.768331
CentralAve_Albany_USA,Central Ave,Albany,USA,42.692864,-73.802918
SouthSt_Albany_USA,South St,Albany,USA,42.741163,-73.814811
WashingtonAve_Albany_USA,Washington Ave,Albany,USA,42.690884,-73.84674
ClintonAve_Albany_USA,Clinton Ave,Albany,USA,42.718526,-73.89576
HudsonAve_Albany_USA,Hudson Ave,Albany,USA,42.647778,-73.849725
CentralAve_Troy_USA,Central Ave,Troy,USA,40.204398,-72.448226
Broadway_Troy_USA,Broadway,Troy,USA,41.789817,-71.086479
SouthSt_Albany_USA,South St,Albany,USA,42.68083,-73.789332
TenBroeckSt_Troy_USA,Ten Broeck St,Troy,USA,42.52851,-70.021468
StateSt_Albany_USA,State St,Albany,USA,42.629407,-73.897923
PearlSt_Albany_USA,Pearl St,Albany,USA,42.676362,-73.709153
JaySt_Troy_USA,Jay St,Troy,USA,40.146258,-71.494952
StateSt_Troy_USA,State St,Troy,USA,42.086607,-74.123967
Broadway_Albany_USA,Broadway,Albany,USA,42.758817,-73.881351
